unique_id,name_id,party_abbrev,party_name,party_from,party_to,party_changed_name,party_simplified_name
Thomson1848,KW6,ANTI-SOC,Anti-Socialist Party,1906-01-01,,,Anti-Socialist Party
Thomson1848,KW6,FT,Free Trade,,1906-01-01,,Free Trade
Thomson1856,KVW,ALP,Australian Labor Party,,,,Labor
Thomson1862,KW8,LIB,Liberal Party of Australia,1910-01-01,1917-02-17,,Liberal Party of Australia
Thomson1862,KW8,NAT,Nationalist Party,1917-02-17,,,Nationalist Party
Thomson1862,KW8,PROT,Protectionist Party,,1910-01-01,,Protectionist Party
Thomson1924,KVY,NCP,National Country Party,,1982-10-17,1.0,Nationals
Thomson1924,KVY,NPA,National Party of Australia,1982-10-17,,,Nationals
Thomson1955,UK6,ALP,Australian Labor Party,,,,Labor
Thomson1961,FB6,LIB,Liberal Party of Australia,,,,Liberals
Thomson1964,HVZ,ALP,Australian Labor Party,,2012-04-01,,Labor
Thomson1964,HVZ,IND,Independent,2012-04-01,,,Independent
Thorburn1930,KWA,ALP,Australian Labor Party,,,,Labor
Thorby1888,KWC,CP,Australian Country Party,,,,Nationals
Thwaites1980,282212,ALP,Australian Labor Party,,,,Labor
Ticehurst1945,00ANF,LIB,Liberal Party of Australia,,,,Liberals
Tickner1951,RJ4,ALP,Australian Labor Party,,,,Labor
Timson1909,KWE,LIB,Liberal Party of Australia,,,,Liberals
Tollner1966,00AN4,CLP,Country Liberal Party (Northern Territory),,,,Country Liberal Party (Northern Territory)
Townley1907,KWH,LIB,Liberal Party of Australia,,,,Liberals
Treloar1892,KWJ,CP,Australian Country Party,,,,Nationals
Trevor1961,HVU,ALP,Australian Labor Party,,,,Labor
Truss1948,GT4,NP,The Nationals,2003-10-11,,,Nationals
Truss1948,GT4,NPA,National Party of Australia,,2003-10-11,,Nationals
Tuckey1935,SJ4,LIB,Liberal Party of Australia,,,,Liberals
Tudge1971,M2Y,LIB,Liberal Party of Australia,,,,Liberals
Tudor1866,KWL,ALP,Australian Labor Party,,,,Labor
Tully1877,KWN,ALP,Australian Labor Party,,,,Labor
Turnbull1899,KWP,CP,Australian Country Party,,,,Nationals
Turnbull1954,885,LIB,Liberal Party of Australia,,,,Liberals
Turner1851,KWT,PROT,Protectionist Party,,,,Protectionist Party
Turner1905,KWR,LIB,Liberal Party of Australia,,,,Liberals
Turnour1966,HVV,ALP,Australian Labor Party,,,,Labor
Uren1921,EE4,ALP,Australian Labor Party,,,,Labor
Vaile1956,SU5,NP,The Nationals,2003-10-11,,,Nationals
Vaile1956,SU5,NPA,National Party of Australia,,2003-10-11,,Nationals
Vale1944,VK6,LIB,Liberal Party of Australia,,,,Liberals
Vamvakinou1959,00AMT,ALP,Australian Labor Party,,,,Labor
vanManen1965,188315,LIB,Liberal Party of Australia,,,,Liberals
Varvaris1974,250077,LIB,Liberal Party of Australia,,,,Liberals
Vasta1966,E0D,LIB,Liberal Party of Australia,,,,Liberals
Viner1933,EE6,LIB,Liberal Party of Australia,,,,Liberals
Wakelin1946,HV5,LIB,Liberal Party of Australia,,,,Liberals
Walker1942,9T4,ALP,Australian Labor Party,,,,Labor
Wallace1881,KWX,ALP,Australian Labor Party,,,,Labor
Wallace1968,265967,LIB,Liberal Party of Australia,,,,Liberals
Wallis1922,KWZ,ALP,Australian Labor Party,,,,Labor
Ward1899,KX7,ALP,Australian Labor Party,,1931-12-19,,Labor
Ward1899,KX7,ALP,Australian Labor Party,1936-01-01,,,Labor
Ward1899,KX7,LANG LAB,Lang Labor Party,1932-02-06,1936-01-01,,Lang Labor Party
Washer1945,84F,LIB,Liberal Party of Australia,,,,Liberals
Watkins1865,KX9,ALP,Australian Labor Party,,1931-01-01,,Labor
Watkins1865,KX9,FLP,Federal Labor Party,1931-01-01,,,Federal Labor Party
Watkins1896,KXB,ALP,Australian Labor Party,1936-01-01,,,Labor
Watkins1896,KXB,FLP,Federal Labor Party,,1936-01-01,,Federal Labor Party
Watson1864,KXD,IND,Independent,,1928-10-09,,Independent
Watson1864,KXD,UAP,United Australia Party,1931-12-19,,,United Australia Party
Watson1867,F4R,ALP,Australian Labor Party,,,,Labor
Watson1945,KAO,LIB,Liberal Party of Australia,,,,Liberals
Watt1871,KXG,LIB,Liberal Party of Australia,,1917-02-17,,Liberals
Watt1871,KXG,LIB,Liberal Party of Australia,1922-01-01,1925-01-01,,Liberal Party of Australia
Watt1871,KXG,NAT,Nationalist Party,1917-02-17,1922-01-01,,Nationalist Party
Watt1871,KXG,NAT,Nationalist Party,1925-01-01,,,Nationalist Party
Watts1982,193430,ALP,Australian Labor Party,,,,Labor
Webb1908,KXI,ALP,Australian Labor Party,,,,Labor
Webster1860,KXK,ALP,Australian Labor Party,,1917-02-17,,Labor
Webster1860,KXK,NAT,Nationalist Party,1917-02-17,,,Nationalist Party
Webster1934,WJ4,LIB,Liberal Party of Australia,,,,Liberals
Webster1959,281688,NP,The Nationals,,,,The Nationals
Wells1949,1B6,ALP,Australian Labor Party,,,,Labor
Wells1985,264121,ALP,Australian Labor Party,,,,Labor
Wentworth1907,DB6,IND LIB,Independent Liberal,1977-10-01,,,Independent Liberal
Wentworth1907,DB6,LIB,Liberal Party of Australia,,1977-10-01,,Liberals
West1852,KZA,ALP,Australian Labor Party,,,,Labor
West1934,XJ4,ALP,Australian Labor Party,,,,Labor
West1952,XK6,LIB,Liberal Party of Australia,,,,Liberals
Whan1933,KZI,ALP,Australian Labor Party,,,,Labor
Wheeler1909,KZP,LIB,Liberal Party of Australia,,,,Liberals
White1888,KZR,LIB,Liberal Party of Australia,1944-01-01,,,Liberal Party of Australia
White1888,KZR,NAT,Nationalist Party,,1931-01-01,,Nationalist Party
White1888,KZR,UAP,United Australia Party,1931-01-01,1944-01-01,,United Australia Party
White1936,YJ4,LIB,Liberal Party of Australia,,,,Liberals
Whiteley1960,207800,LIB,Liberal Party of Australia,,,,Liberals
Whitlam1916,6U4,ALP,Australian Labor Party,,,,Labor
Whitlam1944,KZY,ALP,Australian Labor Party,,,,Labor
Whitsitt1869,L0L,CP,Australian Country Party,,,,Nationals
Whittorn1911,L0N,LIB,Liberal Party of Australia,,,,Liberals
Wicks1973,241590,LIB,Liberal Party of Australia,,,,Liberals
Wienholt1877,L0Q,CP,Australian Country Party,1920-01-01,,,Nationals
Wienholt1877,L0Q,NAT,Nationalist Party,,1920-01-01,,Nationalist Party
Wight1914,L0V,LIB,Liberal Party of Australia,,,,Liberals
Wilkie1959,84G,ALP,Australian Labor Party,,,,Labor
Wilkie1961,C2T,IND,Independent,,,,Independent
Wilkinson1854,L0Y,ALP,Australian Labor Party,1903-01-01,,,Labor
Wilkinson1854,L0Y,IND LAB,Independent Labor,,1903-01-01,,Independent Labor
Wilks1863,L17,ANTI-SOC,Anti-Socialist Party,1906-01-01,,,Anti-Socialist Party
Wilks1863,L17,FT,Free Trade,,1906-01-01,,Free Trade
Williams1897,L1A,ALP,Australian Labor Party,,,,Labor
Williams1942,7V5,LIB,Liberal Party of Australia,,,,Liberals
Williams1973,249758,LIB,Liberal Party of Australia,,,,Liberals
Willis1860,L1D,ANTI-SOC,Anti-Socialist Party,1906-01-01,,,Anti-Socialist Party
Willis1860,L1D,FT,Free Trade,,1906-01-01,,Free Trade
Willis1938,ZJ4,ALP,Australian Labor Party,,,,Labor
Wilson1863,L1N,ANTI-SOC,Anti-Socialist Party,1910-01-01,,,Anti-Socialist Party
Wilson1863,L1N,FT,Free Trade,,1910-01-01,,Free Trade
Wilson1880,L1L,CP,Australian Country Party,1943-01-01,,,Nationals
Wilson1880,L1L,FCP,Federal Country Party,,1940-01-01,,Federal Country Party
Wilson1880,L1L,UCP,United Country Party,1940-01-01,1943-01-01,,United Country Party
Wilson1900,KBH,LCL,Liberal Country League,1951-01-01,1955-01-01,,Liberal Country League
Wilson1900,KBH,LIB,Liberal Party of Australia,,1951-01-01,,Liberals
Wilson1900,KBH,LIB,Liberal Party of Australia,1955-01-01,,,Liberal Party of Australia
Wilson1900,KBH,UAP,United Australia Party,,,,United Australia Party
Wilson1932,0K4,LIB,Liberal Party of Australia,,,,Liberals
Wilson1966,198084,LIB,Liberal Party of Australia,,,,Liberals
Wilson1972,265970,ALP,Australian Labor Party,,,,Labor
Wilson1980,IMW,LIB,Liberal Party of Australia,,,,Liberals
Wilton1955,YK6,ALP,Australian Labor Party,,,,Labor
Windsor1950,009LP,IND,Independent,,,,Independent
Wise1853,L1P,ALP,Australian Labor Party,1910-01-01,1913-05-31,,Labor
Wise1853,L1P,IND,Independent,1914-09-05,1917-02-17,,Independent
Wise1853,L1P,NAT,Nationalist Party,1917-02-17,,,Nationalist Party
Wise1853,L1P,PROT,Protectionist Party,,1910-01-01,,Protectionist Party
Wood1968,E0F,LIB,Liberal Party of Australia,,,,Liberals
WoodsHarry1947,0U4,ALP,Australian Labor Party,,,,Labor
WoodsRobert1947,1K4,LIB,Liberal Party of Australia,,,,Liberals
Wooldridge1956,8E4,LIB,Liberal Party of Australia,,,,Liberals
Worth1946,8V5,LIB,Liberal Party of Australia,,,,Liberals
Wright1942,2K4,ALP,Australian Labor Party,,1993-01-01,,Labor
Wright1942,2K4,IND,Independent,1993-01-01,,,Independent
Wyatt1952,M3A,LIB,Liberal Party of Australia,,,,Liberals
Wynne1850,L1R,IND PROT,Independent Protectionist,,1910-01-01,,Independent Protectionist
Wynne1850,L1R,LIB,Liberal Party of Australia,1910-01-01,,,Liberal Party of Australia
Yates1871,L1T,ALP,Australian Labor Party,,,,Labor
Yates1921,L1V,LIB,Liberal Party of Australia,,,,Liberals
Young1936,EV4,ALP,Australian Labor Party,,,,Labor
Young1968,201906,LIB,Liberal Party of Australia,,,,Liberals
Zahra1973,84H,ALP,Australian Labor Party,,,,Labor
Zammit1941,ZK6,IND,Independent,1998-02-01,,,Independent
Zammit1941,ZK6,LIB,Liberal Party of Australia,,1998-02-01,,Liberals
Zappia1952,HWB,ALP,Australian Labor Party,,,,Labor
Zimmerman1968,203092,LIB,Liberal Party of Australia,,,,Liberals
